,Data,Key
327,2010-09-08,3
328,2010-09-09,2
329,2010-09-10,6
330,2010-09-13,1
331,2010-09-14,4
332,2010-09-15,1
333,2010-09-16,2
334,2010-09-17,2
335,2010-09-18,1
336,2010-09-20,1
337,2010-09-21,2
338,2010-09-22,4
339,2010-09-24,2
340,2010-09-25,2
341,2010-09-27,2
342,2010-09-28,2
343,2010-09-30,6
344,2010-10-01,7
345,2010-10-02,1
346,2010-10-04,1
347,2010-10-05,2
348,2010-10-06,1
349,2010-10-07,2
350,2010-10-08,3
351,2010-10-09,2
352,2010-10-10,1
353,2010-10-12,2
354,2010-10-14,4
355,2010-10-15,1
356,2010-10-18,1
357,2010-10-19,2
358,2010-10-20,1
359,2010-10-21,4
360,2010-10-22,1
361,2010-10-23,1
362,2010-10-24,1
363,2010-10-26,3
364,2010-10-27,1
365,2010-10-28,2
366,2010-10-29,4
367,2010-10-30,1
368,2010-10-31,1
369,2010-11-01,3
370,2010-11-02,1
371,2010-11-03,2
372,2010-11-04,1
373,2010-11-05,6
374,2010-11-08,3
375,2010-11-10,6
376,2010-11-11,3
377,2010-11-12,1
378,2010-11-13,2
379,2010-11-14,2
380,2010-11-16,3
381,2010-11-17,1
382,2010-11-19,3
383,2010-11-22,3
384,2010-11-23,8
385,2010-11-24,3
386,2010-11-29,4
387,2010-11-30,1
388,2010-12-01,7
389,2010-12-02,1
390,2010-12-03,1
391,2010-12-04,2
392,2010-12-05,1
393,2010-12-06,2
394,2010-12-07,3
395,2010-12-09,3
396,2010-12-10,1
397,2010-12-13,5
398,2010-12-14,4
399,2010-12-15,4
400,2010-12-16,3
401,2010-12-17,2
402,2010-12-19,1
403,2010-12-21,2
404,2010-12-22,5
405,2010-12-25,1
406,2010-12-29,1
407,2010-12-30,3
408,2010-12-31,1
409,2011-01-04,3
410,2011-01-05,6
411,2011-01-06,1
412,2011-01-07,1
413,2011-01-08,1
414,2011-01-13,2
415,2011-01-14,2
416,2011-01-17,2
417,2011-01-20,1
418,2011-01-23,1
419,2011-01-25,1
420,2011-01-26,1
421,2011-01-29,1
422,2011-01-31,3
423,2011-02-01,2
424,2011-02-02,2
425,2011-02-08,2
426,2011-02-09,1
427,2011-02-11,2
428,2011-02-14,2
429,2011-02-15,2
430,2011-02-16,1
431,2011-02-17,1
432,2011-02-18,1
433,2011-02-19,1
434,2011-02-21,1
435,2011-02-23,1
436,2011-02-24,1
437,2011-02-25,1
438,2011-02-26,2
439,2011-02-28,3
440,2011-03-01,1
441,2011-03-02,1
442,2011-03-03,6
443,2011-03-04,2
444,2011-03-07,1
445,2011-03-08,1
446,2011-03-09,1
447,2011-03-10,1
448,2011-03-11,2
449,2011-03-12,1
450,2011-03-13,1
451,2011-03-14,5
452,2011-03-15,2
453,2011-03-16,1
454,2011-03-17,6
455,2011-03-18,3
456,2011-03-22,4
457,2011-03-23,1
458,2011-03-24,1
459,2011-03-25,1
460,2011-03-26,1
461,2011-03-28,1
462,2011-03-29,2
463,2011-03-30,1
464,2011-04-01,2
465,2011-04-04,1
466,2011-04-05,5
467,2011-04-06,1
468,2011-04-07,3
469,2011-04-08,1
470,2011-04-10,1
471,2011-04-12,1
472,2011-04-14,2
473,2011-04-15,1
474,2011-04-16,2
475,2011-04-18,2
476,2011-04-20,3
477,2011-04-21,2
478,2011-04-22,1
479,2011-04-23,1
480,2011-04-25,1
481,2011-04-26,2
482,2011-04-28,1
483,2011-04-29,2
484,2011-05-01,1
485,2011-05-02,3
486,2011-05-03,1
487,2011-05-04,1
488,2011-05-06,4
489,2011-05-09,2
490,2011-05-10,1
491,2011-05-11,2
492,2011-05-12,1
493,2011-05-13,1
494,2011-05-14,1
495,2011-05-16,2
496,2011-05-17,1
497,2011-05-18,1
498,2011-05-19,3
499,2011-05-20,2
500,2011-05-23,1
501,2011-05-24,4
502,2011-05-26,1
503,2011-05-30,1
504,2011-06-01,1
505,2011-06-02,1
506,2011-06-09,1
507,2011-06-10,2
508,2011-06-13,2
509,2011-06-14,3
510,2011-06-16,1
511,2011-06-18,2
512,2011-06-19,1
513,2011-06-20,1
514,2011-06-21,1
515,2011-06-23,3
516,2011-06-24,2
517,2011-06-25,4
518,2011-06-29,1
519,2011-06-30,1
520,2011-07-01,2
521,2011-07-05,2
522,2011-07-06,1
523,2011-07-07,5
524,2011-07-08,1
525,2011-07-11,1
526,2011-07-12,3
527,2011-07-14,3
528,2011-07-15,2
529,2011-07-18,3
530,2011-07-20,1
531,2011-07-22,2
532,2011-07-23,1
533,2011-07-25,2
534,2011-07-27,1
535,2011-07-29,1
536,2011-07-30,1
537,2011-07-31,1
538,2011-08-01,1
539,2011-08-02,1
540,2011-08-04,1
541,2011-08-05,2
542,2011-08-06,1
543,2011-08-07,1
544,2011-08-09,3
545,2011-08-10,2
546,2011-08-11,1
547,2011-08-12,2
548,2011-08-16,2
549,2011-08-17,3
550,2011-08-19,1
551,2011-08-22,1
552,2011-08-25,2
553,2011-08-28,1
554,2011-08-29,5
555,2011-08-30,9
556,2011-08-31,3
557,2011-09-02,2
558,2011-09-03,1
559,2011-09-04,1
560,2011-09-06,2
561,2011-09-07,3
562,2011-09-08,3
563,2011-09-09,1
564,2011-09-10,1
565,2011-09-13,8
566,2011-09-14,6
567,2011-09-15,2
568,2011-09-16,1
569,2011-09-17,1
570,2011-09-19,2
571,2011-09-20,1
572,2011-09-21,2
573,2011-09-22,2
574,2011-09-23,4
575,2011-09-24,3
576,2011-09-27,3
577,2011-09-28,1
578,2011-09-29,4
579,2011-09-30,1
580,2011-10-03,1
581,2011-10-04,1
582,2011-10-05,2
583,2011-10-06,1
584,2011-10-07,2
585,2011-10-08,1
586,2011-10-10,3
587,2011-10-11,2
588,2011-10-12,4
589,2011-10-13,1
590,2011-10-14,1
591,2011-10-15,1
592,2011-10-16,1
593,2011-10-17,2
594,2011-10-19,3
595,2011-10-20,2
596,2011-10-21,1
597,2011-10-23,2
598,2011-10-25,3
599,2011-10-26,1
600,2011-10-27,3
601,2011-10-28,3
602,2011-10-29,1
603,2011-10-31,1
604,2011-11-01,3
605,2011-11-02,3
606,2011-11-03,4
607,2011-11-04,1
608,2011-11-06,1
609,2011-11-07,1
610,2011-11-10,1
611,2011-11-11,2
612,2011-11-12,2
613,2011-11-15,4
614,2011-11-16,10
615,2011-11-17,1
616,2011-11-18,2
617,2011-11-19,5
618,2011-11-20,1
619,2011-11-21,1
620,2011-11-22,3
621,2011-11-23,4
622,2011-11-24,3
623,2011-11-26,1
624,2011-11-27,1
625,2011-11-28,5
626,2011-11-29,2
627,2011-11-30,2
628,2011-12-01,4
629,2011-12-02,4
630,2011-12-03,1
631,2011-12-04,2
632,2011-12-05,1
633,2011-12-07,2
634,2011-12-08,3
635,2011-12-09,6
636,2011-12-10,1
637,2011-12-11,2
638,2011-12-12,2
639,2011-12-13,1
640,2011-12-14,4
641,2011-12-15,4
642,2011-12-16,4
643,2011-12-17,1
644,2011-12-18,2
645,2011-12-19,1
646,2011-12-20,3
647,2011-12-21,2
648,2011-12-22,2
649,2011-12-26,1
650,2011-12-27,2
651,2011-12-28,1
652,2011-12-29,3
653,2012-01-01,1
654,2012-01-04,2
655,2012-01-05,1
656,2012-01-06,2
657,2012-01-09,4
658,2012-01-10,2
659,2012-01-11,4
660,2012-01-13,2
661,2012-01-14,1
662,2012-01-16,3
663,2012-01-17,1
664,2012-01-18,1
665,2012-01-20,2
666,2012-01-21,1
667,2012-01-24,2
668,2012-01-25,2
669,2012-01-26,5
670,2012-01-27,1
671,2012-01-31,1
672,2012-02-02,2
673,2012-02-03,1
674,2012-02-07,3
675,2012-02-08,3
676,2012-02-09,1
677,2012-02-10,1
678,2012-02-11,1
679,2012-02-14,2
680,2012-02-15,2
681,2012-02-16,3
682,2012-02-17,3
683,2012-02-18,1
684,2012-02-22,3
685,2012-02-23,2
686,2012-02-24,2
687,2012-02-25,1
688,2012-02-26,1
689,2012-02-27,2
690,2012-02-28,2
691,2012-02-29,1
692,2012-03-01,2
693,2012-03-02,1
694,2012-03-03,1
695,2012-03-05,2
696,2012-03-06,2
697,2012-03-07,1
698,2012-03-09,4
699,2012-03-11,1
700,2012-03-12,3
701,2012-03-13,4
702,2012-03-14,2
703,2012-03-15,1
704,2012-03-16,1
705,2012-03-17,1
706,2012-03-18,1
707,2012-03-20,2
708,2012-03-21,3
709,2012-03-22,1
710,2012-03-23,2
711,2012-03-24,1
712,2012-03-26,3
713,2012-03-27,2
714,2012-03-28,2
715,2012-03-29,1
716,2012-03-30,1
717,2012-03-31,1
718,2012-04-01,1
719,2012-04-02,1
720,2012-04-03,2
721,2012-04-04,1
722,2012-04-05,5
723,2012-04-06,5
724,2012-04-09,2
725,2012-04-10,2
726,2012-04-11,1
727,2012-04-12,2
728,2012-04-13,4
729,2012-04-14,2
730,2012-04-16,1
731,2012-04-17,2
732,2012-04-18,5
733,2012-04-19,5
734,2012-04-20,1
735,2012-04-21,2
736,2012-04-23,2
737,2012-04-24,3
738,2012-04-25,7
739,2012-04-26,3
740,2012-04-27,1
741,2012-04-28,1
742,2012-04-29,1
743,2012-04-30,3
744,2012-05-01,1
745,2012-05-02,5
746,2012-05-03,4
747,2012-05-05,1
748,2012-05-08,4
749,2012-05-09,4
750,2012-05-10,1
751,2012-05-11,2
752,2012-05-14,1
753,2012-05-15,3
754,2012-05-16,5
755,2012-05-17,3
756,2012-05-18,4
757,2012-05-19,1
758,2012-05-21,2
759,2012-05-22,2
760,2012-05-23,4
761,2012-05-24,4
762,2012-05-25,2
763,2012-05-27,3
764,2012-05-28,2
765,2012-05-29,1
766,2012-05-30,2
767,2012-05-31,1
768,2012-06-01,3
769,2012-06-04,2
770,2012-06-05,2
771,2012-06-06,3
772,2012-06-07,1
773,2012-06-11,3
774,2012-06-12,1
775,2012-06-14,1
776,2012-06-15,2
777,2012-06-18,2
778,2012-06-19,2
779,2012-06-20,1
780,2012-06-22,1
781,2012-06-25,1
782,2012-06-26,3
783,2012-06-27,3
784,2012-06-29,1
785,2012-07-01,1
786,2012-07-02,2
787,2012-07-03,7
788,2012-07-04,2
789,2012-07-05,1
790,2012-07-06,2
791,2012-07-07,1
792,2012-07-09,3
793,2012-07-10,2
794,2012-07-11,2
795,2012-07-12,4
796,2012-07-13,3
797,2012-07-16,1
798,2012-07-17,1
799,2012-07-18,3
800,2012-07-19,1
801,2012-07-20,2
802,2012-07-21,2
803,2012-07-22,3
804,2012-07-24,3
805,2012-07-26,2
806,2012-07-27,1
807,2012-07-29,1
808,2012-07-31,3
809,2012-08-01,3
810,2012-08-02,5
811,2012-08-03,1
812,2012-08-05,1
813,2012-08-06,4
814,2012-08-07,2
815,2012-08-08,1
816,2012-08-09,2
817,2012-08-12,2
818,2012-08-13,2
819,2012-08-14,5
820,2012-08-15,2
821,2012-08-16,3
822,2012-08-17,3
823,2012-08-18,1
824,2012-08-19,1
825,2012-08-20,2
826,2012-08-21,3
827,2012-08-22,3
828,2012-08-23,4
829,2012-08-24,4
830,2012-08-25,1
831,2012-08-27,1
832,2012-08-28,2
833,2012-08-29,7
834,2012-08-30,2
835,2012-08-31,3
836,2012-09-01,1
837,2012-09-02,1
838,2012-09-03,1
839,2012-09-04,2
840,2012-09-06,2
841,2012-09-07,3
842,2012-09-10,1
843,2012-09-11,2
844,2012-09-13,3
845,2012-09-14,3
846,2012-09-15,3
847,2012-09-17,1
848,2012-09-18,5
849,2012-09-19,13
850,2012-09-20,5
851,2012-09-21,2
852,2012-09-22,1
853,2012-09-23,1
854,2012-09-24,1
855,2012-09-25,2
856,2012-09-26,2
857,2012-09-28,2
858,2012-09-29,2
859,2012-10-01,4
860,2012-10-02,6
861,2012-10-04,4
862,2012-10-06,1
863,2012-10-09,3
864,2012-10-10,3
865,2012-10-11,2
866,2012-10-13,1
867,2012-10-15,1
868,2012-10-16,1
869,2012-10-17,4
870,2012-10-18,1
871,2012-10-19,1
872,2012-10-20,1
873,2012-10-23,2
874,2012-10-24,2
875,2012-10-25,1
876,2012-10-29,1
877,2012-10-30,1
878,2012-11-01,1
879,2012-11-02,1
880,2012-11-03,1
881,2012-11-04,1
882,2012-11-05,1
883,2012-11-06,2
884,2012-11-07,2
885,2012-11-08,2
886,2012-11-09,1
887,2012-11-10,1
888,2012-11-12,1
889,2012-11-13,2
890,2012-11-14,1
891,2012-11-15,4
892,2012-11-16,2
893,2012-11-18,1
894,2012-11-20,1
895,2012-11-21,3
896,2012-11-22,1
897,2012-11-23,1
898,2012-11-26,2
899,2012-11-28,5
900,2012-11-30,1
901,2012-12-02,2
902,2012-12-03,4
903,2012-12-04,4
904,2012-12-05,3
905,2012-12-06,2
906,2012-12-07,5
907,2012-12-08,2
908,2012-12-09,1
909,2012-12-10,1
910,2012-12-11,2
911,2012-12-12,2
912,2012-12-13,1
913,2012-12-14,2
914,2012-12-15,1
915,2012-12-17,1
916,2012-12-18,5
917,2012-12-19,2
918,2012-12-20,3
919,2012-12-21,4
920,2012-12-25,1
921,2012-12-27,3
922,2012-12-28,2
923,2012-12-29,4
924,2012-12-30,1
925,2012-12-31,1
926,2013-01-02,4
927,2013-01-03,4
928,2013-01-04,1
929,2013-01-06,3
930,2013-01-07,6
931,2013-01-08,1
932,2013-01-09,1
933,2013-01-10,6
934,2013-01-11,4
935,2013-01-13,1
936,2013-01-14,7
937,2013-01-15,2
938,2013-01-16,8
939,2013-01-17,6
940,2013-01-18,2
941,2013-01-21,4
942,2013-01-22,3
943,2013-01-23,1
944,2013-01-24,5
945,2013-01-25,3
946,2013-01-26,3
947,2013-01-27,2
948,2013-01-28,4
949,2013-01-29,3
950,2013-01-30,4
951,2013-01-31,5
952,2013-02-02,1
953,2013-02-04,4
954,2013-02-05,3
955,2013-02-06,2
956,2013-02-07,4
957,2013-02-08,1
958,2013-02-09,4
959,2013-02-10,1
960,2013-02-11,1
961,2013-02-12,2
962,2013-02-13,3
963,2013-02-17,2
964,2013-02-18,2
965,2013-02-19,3
966,2013-02-20,2
967,2013-02-22,2
968,2013-02-23,2
969,2013-02-25,3
970,2013-02-26,2
971,2013-02-27,4
972,2013-02-28,6
973,2013-03-01,3
974,2013-03-02,2
975,2013-03-04,2
976,2013-03-05,5
977,2013-03-06,3
978,2013-03-07,8
979,2013-03-08,7
980,2013-03-09,3
981,2013-03-10,2
982,2013-03-11,3
983,2013-03-13,1
984,2013-03-14,5
985,2013-03-15,4
986,2013-03-17,4
987,2013-03-18,5
988,2013-03-19,3
989,2013-03-20,2
990,2013-03-21,9
991,2013-03-22,5
992,2013-03-23,3
993,2013-03-25,1
994,2013-03-26,2
995,2013-03-27,1
996,2013-03-28,4
997,2013-03-29,3
998,2013-03-30,3
999,2013-03-31,1
1000,2013-04-01,2
1001,2013-04-02,5
1002,2013-04-03,4
1003,2013-04-04,3
1004,2013-04-05,5
1005,2013-04-06,1
1006,2013-04-07,1
1007,2013-04-08,4
1008,2013-04-09,7
1009,2013-04-10,3
1010,2013-04-11,2
1011,2013-04-12,2
1012,2013-04-13,1
1013,2013-04-15,1
1014,2013-04-16,3
1015,2013-04-17,3
1016,2013-04-18,3
1017,2013-04-19,3
1018,2013-04-21,1
1019,2013-04-23,9
1020,2013-04-24,6
1021,2013-04-25,5
1022,2013-04-26,2
1023,2013-04-27,1
1024,2013-04-29,3
1025,2013-04-30,4
1026,2013-05-01,2
1027,2013-05-02,2
1028,2013-05-03,1
1029,2013-05-05,1
1030,2013-05-06,1
1031,2013-05-07,1
1032,2013-05-08,5
1033,2013-05-09,3
1034,2013-05-10,2
1035,2013-05-11,3
1036,2013-05-12,1
1037,2013-05-13,4
1038,2013-05-14,3
1039,2013-05-16,4
1040,2013-05-17,3
1041,2013-05-18,1
1042,2013-05-20,2
1043,2013-05-21,3
1044,2013-05-22,3
1045,2013-05-23,3
1046,2013-05-24,1
1047,2013-05-25,3
1048,2013-05-27,1
1049,2013-05-28,2
1050,2013-05-29,8
1051,2013-05-30,6
1052,2013-05-31,3
1053,2013-06-02,1
1054,2013-06-03,2
1055,2013-06-04,2
1056,2013-06-05,2
1057,2013-06-06,4
1058,2013-06-07,5
1059,2013-06-09,1
1060,2013-06-10,2
1061,2013-06-11,3
1062,2013-06-12,2
1063,2013-06-13,1
1064,2013-06-14,1
1065,2013-06-15,1
1066,2013-06-16,2
1067,2013-06-18,5
1068,2013-06-20,1
1069,2013-06-21,6
1070,2013-06-22,3
1071,2013-06-23,1
1072,2013-06-24,5
1073,2013-06-25,2
1074,2013-06-26,1
1075,2013-06-27,3
1076,2013-06-28,1
1077,2013-07-01,1
1078,2013-07-02,5
1079,2013-07-03,1
1080,2013-07-04,5
1081,2013-07-05,7
1082,2013-07-06,1
1083,2013-07-08,2
1084,2013-07-09,3
1085,2013-07-10,5
1086,2013-07-11,3
1087,2013-07-12,3
1088,2013-07-13,1
1089,2013-07-15,5
1090,2013-07-16,2
1091,2013-07-17,3
1092,2013-07-18,8
1093,2013-07-19,5
1094,2013-07-20,2
1095,2013-07-21,3
1096,2013-07-22,3
1097,2013-07-23,3
1098,2013-07-24,3
1099,2013-07-25,3
1100,2013-07-26,4
1101,2013-07-27,4
1102,2013-07-29,1
1103,2013-07-30,8
1104,2013-07-31,4
1105,2013-08-01,1
1106,2013-08-02,4
1107,2013-08-05,1
1108,2013-08-06,3
1109,2013-08-07,4
1110,2013-08-08,2
1111,2013-08-09,7
1112,2013-08-10,1
1113,2013-08-11,1
1114,2013-08-12,4
1115,2013-08-13,7
1116,2013-08-14,3
1117,2013-08-15,8
1118,2013-08-16,3
1119,2013-08-17,2
1120,2013-08-19,2
1121,2013-08-20,5
1122,2013-08-21,4
1123,2013-08-22,10
1124,2013-08-23,11
1125,2013-08-26,5
1126,2013-08-27,3
1127,2013-08-28,4
1128,2013-08-29,6
1129,2013-08-30,9
1130,2013-09-02,4
1131,2013-09-03,5
1132,2013-09-04,9
1133,2013-09-05,5
1134,2013-09-06,5
1135,2013-09-07,2
1136,2013-09-08,1
1137,2013-09-09,9
1138,2013-09-10,6
1139,2013-09-11,7
1140,2013-09-12,2
1141,2013-09-13,1
1142,2013-09-14,2
1143,2013-09-15,2
1144,2013-09-16,7
1145,2013-09-17,7
1146,2013-09-18,1
1147,2013-09-19,2
1148,2013-09-20,7
1149,2013-09-21,3
1150,2013-09-22,1
1151,2013-09-23,4
1152,2013-09-24,6
1153,2013-09-25,1
1154,2013-09-26,3
1155,2013-09-27,2
1156,2013-09-28,1
1157,2013-09-30,2
1158,2013-10-01,5
1159,2013-10-02,4
1160,2013-10-03,3
1161,2013-10-04,1
1162,2013-10-05,1
1163,2013-10-07,3
1164,2013-10-08,1
1165,2013-10-09,3
1166,2013-10-10,1
1167,2013-10-11,4
1168,2013-10-12,2
1169,2013-10-13,1
1170,2013-10-14,1
1171,2013-10-15,9
1172,2013-10-16,3
1173,2013-10-17,6
1174,2013-10-20,2
1175,2013-10-21,2
1176,2013-10-22,3
1177,2013-10-25,2
1178,2013-10-27,1
1179,2013-10-28,2
1180,2013-10-29,2
1181,2013-10-30,4
1182,2013-10-31,3
1183,2013-11-01,2
1184,2013-11-04,2
1185,2013-11-05,3
1186,2013-11-06,3
1187,2013-11-07,4
1188,2013-11-08,2
1189,2013-11-11,3
1190,2013-11-12,6
1191,2013-11-13,1
1192,2013-11-14,2
1193,2013-11-15,2
1194,2013-11-16,3
1195,2013-11-17,2
1196,2013-11-18,3
1197,2013-11-19,3
1198,2013-11-20,5
1199,2013-11-22,1
1200,2013-11-25,1
1201,2013-11-26,2
1202,2013-11-27,5
1203,2013-11-28,2
1204,2013-12-01,1
1205,2013-12-02,1
1206,2013-12-03,2
1207,2013-12-04,3
1208,2013-12-05,4
1209,2013-12-06,3
1210,2013-12-07,2
1211,2013-12-09,5
1212,2013-12-10,4
1213,2013-12-11,3
1214,2013-12-12,5
1215,2013-12-13,4
1216,2013-12-16,3
1217,2013-12-17,3
1218,2013-12-18,5
1219,2013-12-19,3
1220,2013-12-20,1
1221,2013-12-21,3
1222,2013-12-22,1
1223,2013-12-23,5
1224,2013-12-27,2
1225,2013-12-31,1
1226,2014-01-01,1
1227,2014-01-02,3
1228,2014-01-03,2
1229,2014-01-06,1
1230,2014-01-07,1
1231,2014-01-08,1
1232,2014-01-09,2
1233,2014-01-10,8
1234,2014-01-11,2
1235,2014-01-12,3
1236,2014-01-13,5
1237,2014-01-14,7
1238,2014-01-15,1
1239,2014-01-16,3
1240,2014-01-17,3
1241,2014-01-20,1
1242,2014-01-21,1
1243,2014-01-22,4
1244,2014-01-23,1
1245,2014-01-24,2
1246,2014-01-25,1
1247,2014-01-27,3
